student_id,debate_team,basketball_team,only_child,teacher_id,school_id,years_experience,class_size,pct_frl,pct_ell,pretest,posttest
841,0,1,0,218,49,8,27,0.5121942616533488,0.6461082133464515,309.9402883217342,609.0075048503375
842,0,0,1,251,26,3,20,0.26668567629531026,0.7934630094096065,288.28724977235913,559.9247116841117
843,0,0,0,165,13,5,14,0.09574478422291577,0.2606025456916541,277.57205580505126,608.8525078991761
844,0,1,0,219,36,5,23,0.49425172130577266,0.7565638932865113,295.2483301181416,704.2948622311512
845,0,1,0,73,22,3,22,0.6013455470092595,0.32826394867151976,321.45544967173214,734.0976930935949
846,0,0,0,388,50,5,24,0.9892466596793383,0.7492987331934273,350.9221499717638,671.8923727245507
847,0,1,0,364,49,6,18,0.5121942616533488,0.6461082133464515,247.28010526775088,534.9096472277662
848,0,0,1,461,14,5,18,0.14216354000382125,0.6515949983149767,248.97438996037786,578.1472628191405
849,0,1,0,25,20,7,18,0.4666645280085504,0.9181476451922208,268.4918532737673,603.6814918392841
850,0,0,0,285,29,4,24,0.5533483980689198,0.980351353995502,266.67662352709834,635.866042308272
851,1,1,0,287,15,3,22,0.21112623764202,0.9238038510084152,269.5210028304598,546.4768401744752
852,0,1,0,55,6,7,26,0.7426119421143085,0.6856354165356606,294.37935664961356,583.2649215491493
853,0,1,1,332,14,6,16,0.14216354000382125,0.6515949983149767,250.885203492924,595.7761652093717
854,1,0,1,434,4,5,20,0.20132735022343695,0.74613202130422,229.33976813355315,460.73129211352153
855,0,0,1,403,41,3,27,0.24443748919293284,0.13247077818959951,272.5477971095286,497.8103730075065
856,0,1,1,259,39,3,28,0.7841161577962339,0.6968751777894795,365.89896379112605,733.2795101777521
857,0,0,1,147,16,5,19,0.8112564436160028,0.26610612077638507,358.75003358892377,719.3020827180179
858,0,0,0,15,37,6,21,0.28013089881278574,0.967524380190298,278.02735704490044,589.672693661316
859,0,0,0,203,50,3,17,0.9892466596793383,0.7492987331934273,283.03377407310103,578.8051659228338
860,0,0,1,419,15,5,23,0.21112623764202,0.9238038510084152,246.0027071001305,469.61477873191075
861,0,0,0,32,44,2,22,0.9833834334276617,0.5796247583348304,358.3550904122363,682.7437169699169
862,0,0,1,179,28,1,17,0.6121745223645121,0.048944066278636456,325.65558671863465,593.3275073805574
863,0,0,1,79,29,6,23,0.5533483980689198,0.980351353995502,255.04290469415145,558.1983585079963
864,0,0,0,244,34,9,25,0.5088973850943148,0.8422173084691167,235.5306055277116,613.4775996100848
865,0,0,0,371,44,3,15,0.9833834334276617,0.5796247583348304,345.343797185233,570.298849551066
866,0,1,1,318,34,3,21,0.5088973850943148,0.8422173084691167,309.65500822937236,601.6789639156145
867,0,1,0,69,15,3,15,0.21112623764202,0.9238038510084152,268.6739864834493,529.6121946815094
868,1,1,0,63,47,5,28,0.3773106967564672,0.7403151453472674,274.4731906188541,576.9436887275134
869,1,1,0,91,32,3,18,0.39761656103655696,0.7758463725913316,307.94100146581167,545.2686472290499
870,1,1,1,403,41,3,27,0.24443748919293284,0.13247077818959951,319.6705304330527,665.1687324937897
871,1,0,0,32,44,2,22,0.9833834334276617,0.5796247583348304,310.419539607879,568.4989096802904
872,0,0,0,106,33,4,18,0.8046367336064577,0.31251504993997514,292.6942625631339,695.3815230422155
873,0,0,1,409,48,9,16,0.6061688305344433,0.4517896354664117,276.0958300808223,612.9475041474445
874,0,0,1,131,28,5,19,0.6121745223645121,0.048944066278636456,255.17598765956365,551.7287437050858
875,0,1,0,57,24,5,24,0.14149569114670157,0.8747874984983355,212.72376123596578,401.3053278737747
876,0,0,1,297,3,8,23,0.978013844229281,0.1299455715343356,274.77589925588643,573.2747790494808
877,1,0,0,30,47,1,23,0.3773106967564672,0.7403151453472674,289.28902348903875,559.3660399536581
878,1,0,0,433,23,8,29,0.03834434738382697,0.6661178111098707,317.36976141597404,581.1855836159233
879,0,1,0,363,35,5,21,0.6349153537303209,0.31414990592747927,230.0215427546729,567.5602145769836
880,0,0,1,306,46,5,21,0.7385737628210336,0.10853192373178899,315.205249105379,682.0167036609274
881,0,0,0,336,40,0,12,0.5589970224536955,0.8726507888641208,310.8451244122427,585.9447507677149
882,0,0,0,51,40,11,23,0.5589970224536955,0.8726507888641208,307.441677238792,595.0230956302692
883,1,0,1,181,37,7,22,0.28013089881278574,0.967524380190298,292.90998217070666,632.7085402273107
884,0,1,0,229,27,6,14,0.042702050879597664,0.5714270058088005,256.4073111487397,640.1589818879294
885,0,0,0,52,33,9,17,0.8046367336064577,0.31251504993997514,224.338618739768,444.29802988094224
886,0,1,1,378,16,9,18,0.8112564436160028,0.26610612077638507,313.8941855224156,721.8093498632232
887,0,1,0,474,33,2,23,0.8046367336064577,0.31251504993997514,281.8142555883714,570.7504640036888
888,0,0,1,446,29,5,22,0.5533483980689198,0.980351353995502,306.478696013373,618.100537993897
889,1,0,0,216,36,4,27,0.49425172130577266,0.7565638932865113,249.3861446147293,617.8594020899482
890,0,0,0,109,27,2,33,0.042702050879597664,0.5714270058088005,321.55163674386256,707.8275562455385
891,0,1,0,443,22,5,21,0.6013455470092595,0.32826394867151976,316.56119565296365,604.9432715372546
892,0,0,0,274,40,3,20,0.5589970224536955,0.8726507888641208,309.14206530600165,673.217683971006
893,1,0,0,171,28,4,14,0.6121745223645121,0.048944066278636456,342.1488505056222,594.198124885478
894,1,0,1,119,29,3,20,0.5533483980689198,0.980351353995502,321.8454738083421,741.0798913506484
895,0,1,1,384,7,4,21,0.9787284394260496,0.14397736149840057,355.48536358027866,660.6804524543477
896,0,0,1,112,19,5,30,0.48323641112074256,0.5905635331291705,254.37748948276493,494.12261805389244
897,0,0,1,116,48,3,20,0.6061688305344433,0.4517896354664117,286.9020812247399,628.9699099279585
898,0,0,0,222,2,3,20,0.19722419138997793,0.08462062571197748,290.0642544686987,589.6160746172595
899,0,0,0,219,36,5,23,0.49425172130577266,0.7565638932865113,257.346410294799,565.6630631778829
900,1,0,0,27,35,3,22,0.6349153537303209,0.31414990592747927,372.13117952242243,745.939577939253
901,0,0,0,471,35,5,20,0.6349153537303209,0.31414990592747927,283.5680632760534,578.6879021746188
902,0,0,0,233,47,3,19,0.3773106967564672,0.7403151453472674,268.4915190389046,555.5902878274585
903,1,1,1,357,49,8,14,0.5121942616533488,0.6461082133464515,270.5127863660945,485.9980183955938
904,1,0,1,425,2,5,14,0.19722419138997793,0.08462062571197748,301.76658456248674,686.4151052590906
905,0,0,1,118,31,6,19,0.46977853984571993,0.7659584856592119,283.67656613661353,556.6576362742014
906,0,0,0,62,36,2,23,0.49425172130577266,0.7565638932865113,274.488539012776,647.281896500513
907,0,0,1,137,50,2,14,0.9892466596793383,0.7492987331934273,284.76944033202113,630.0304172677371
908,0,0,1,226,21,9,24,0.9842240803409368,0.6037942769471556,285.6774950797644,552.1648707773934
909,0,0,0,350,19,4,16,0.48323641112074256,0.5905635331291705,284.3494896437346,528.8210017499433
910,0,0,0,309,14,2,25,0.14216354000382125,0.6515949983149767,256.2592525923311,572.1571418595425
911,1,0,0,377,24,3,22,0.14149569114670157,0.8747874984983355,275.36102924377144,561.3071712091361
912,0,1,0,192,2,10,19,0.19722419138997793,0.08462062571197748,293.1540836513201,521.6778854945611
913,0,0,0,23,33,2,15,0.8046367336064577,0.31251504993997514,278.46990861386325,570.4123148214985
914,0,0,1,203,50,3,17,0.9892466596793383,0.7492987331934273,303.70685769107325,640.5801098862709
915,0,0,0,182,25,7,21,0.8063855252694339,0.0688752664718777,251.73410686300764,549.9456467270306
916,0,1,0,488,1,9,17,0.774368490325287,0.06913358555175364,311.14149607436127,578.1999464650677
917,0,1,1,148,48,3,17,0.6061688305344433,0.4517896354664117,285.1457771746863,582.9699142631569
918,0,1,1,490,34,7,20,0.5088973850943148,0.8422173084691167,299.0720459651652,623.9977636092124
919,0,0,0,411,5,4,17,0.36124442727304995,0.0388791817240417,246.10482256731876,459.8428203236781
920,0,0,0,124,28,3,18,0.6121745223645121,0.048944066278636456,285.90987042276566,550.9312990110302
921,0,0,0,299,8,4,18,0.49811370903626084,0.8910799578297883,273.3168352184248,561.2076970920028
922,0,1,0,473,9,5,11,0.013315835734829307,0.08963611628860235,250.34467283634197,541.0823151940093
923,0,0,0,107,33,4,15,0.8046367336064577,0.31251504993997514,316.248499105517,523.553134929273
924,1,0,0,176,17,10,21,0.03654719586484134,0.2661329871043563,336.6997374205825,772.9994303897004
925,1,0,0,89,41,5,23,0.24443748919293284,0.13247077818959951,378.10436241971064,691.4739699445645
926,0,1,0,423,49,5,22,0.5121942616533488,0.6461082133464515,335.44836161386826,669.1201297241026
927,0,0,1,128,22,3,25,0.6013455470092595,0.32826394867151976,291.9406643788369,678.412452499868
928,0,0,0,259,39,3,28,0.7841161577962339,0.6968751777894795,300.3780313135472,592.1972557356271
929,0,0,0,424,35,3,19,0.6349153537303209,0.31414990592747927,275.91330225422894,530.5286493413794
930,0,0,0,29,23,3,18,0.03834434738382697,0.6661178111098707,230.2384736644454,488.3856372044334
931,0,1,1,207,24,6,18,0.14149569114670157,0.8747874984983355,287.9435614473931,480.9759075357647
932,1,0,0,453,19,6,23,0.48323641112074256,0.5905635331291705,319.1788709968584,577.9217907111811
933,0,0,1,369,2,4,17,0.19722419138997793,0.08462062571197748,285.16344513378147,663.113518885638
934,0,0,0,368,14,2,14,0.14216354000382125,0.6515949983149767,261.9668857862743,483.9388688841507
935,0,0,1,211,16,8,23,0.8112564436160028,0.26610612077638507,291.7283354179172,536.1381932357322
936,0,0,1,304,50,4,18,0.9892466596793383,0.7492987331934273,306.3161746524413,595.6171946872452
937,0,0,0,354,38,3,27,0.9087103542406112,0.1694229245185852,242.8782176693436,492.85762015847547
938,1,0,0,217,30,6,25,0.8535007652826607,0.9145373487845063,259.68548259357027,563.4730384095146
939,0,0,0,312,50,3,22,0.9892466596793383,0.7492987331934273,295.46114394449063,680.3448356581176
940,0,0,0,345,19,3,33,0.48323641112074256,0.5905635331291705,248.77146377005687,550.5854094824509
941,0,0,0,441,21,3,18,0.9842240803409368,0.6037942769471556,335.3919516164143,618.7106311576302
942,0,1,0,71,45,6,18,0.8977528435643762,0.5364251248538494,340.96507102325603,672.3652186838949
943,0,0,0,185,27,6,20,0.042702050879597664,0.5714270058088005,242.3425080443857,469.28261799366396
944,1,0,0,106,33,4,18,0.8046367336064577,0.31251504993997514,287.38432534335504,735.2494374981014
945,0,0,1,150,3,3,19,0.978013844229281,0.1299455715343356,284.6361267262969,576.9309799382728
946,0,0,1,221,37,7,22,0.28013089881278574,0.967524380190298,237.90822434134373,513.1577745326881
947,0,0,1,47,33,7,27,0.8046367336064577,0.31251504993997514,319.807675387083,628.9439892696728
948,0,0,0,22,31,2,14,0.46977853984571993,0.7659584856592119,274.02828150897744,584.2936091471345
949,0,0,0,171,28,4,14,0.6121745223645121,0.048944066278636456,274.49895672718264,540.7600471205549
950,0,0,0,11,46,5,25,0.7385737628210336,0.10853192373178899,288.6850317003761,617.9979395859975
951,0,0,1,225,9,7,22,0.013315835734829307,0.08963611628860235,295.1092934246933,697.4367404530343
952,1,0,0,489,18,5,26,0.8916374130640179,0.9109178960788995,336.3761378724462,722.2478253983853
953,1,0,0,435,31,6,12,0.46977853984571993,0.7659584856592119,348.77601147023563,712.611723193421
954,0,0,0,128,22,3,25,0.6013455470092595,0.32826394867151976,283.444935616713,670.39867111207775
955,0,1,0,169,39,3,31,0.7841161577962339,0.6968751777894795,309.64210513223327,569.3282916224317
956,0,1,1,379,27,7,22,0.042702050879597664,0.5714270058088005,221.71366701607587,567.3174012980613
957,1,1,0,348,12,6,32,0.016379052540287375,0.8120638781692833,286.8337184223361,596.5710688484671
958,0,0,1,395,50,3,23,0.9892466596793383,0.7492987331934273,334.6564757692356,633.3906286074504
959,0,0,0,403,41,3,27,0.24443748919293284,0.13247077818959951,222.48972871451588,539.4017776910409
960,0,1,1,401,17,7,15,0.03654719586484134,0.2661329871043563,275.8718562565573,563.3604051374689
961,1,1,1,405,49,5,20,0.5121942616533488,0.6461082133464515,297.1766086569278,492.57615382973125
962,0,1,1,446,29,5,22,0.5533483980689198,0.980351353995502,269.60738383700686,539.0522261198953
963,1,0,1,109,27,2,33,0.042702050879597664,0.5714270058088005,268.4727549175089,481.3679917301615
964,0,1,0,1,25,1,21,0.8063855252694339,0.0688752664718777,344.2308064099013,659.4441486031125
965,1,0,0,81,43,4,20,0.11839594203047454,0.37822385248728096,273.302505959034,633.065915608548
966,0,1,1,467,5,4,17,0.36124442727304995,0.0388791817240417,289.706765494987,594.0215922683202
967,0,1,0,264,44,3,16,0.9833834334276617,0.5796247583348304,349.2609652327299,615.5114972504418
968,0,0,1,188,41,1,18,0.24443748919293284,0.13247077818959951,220.25835607005854,424.8962455574887
969,0,0,0,179,28,1,17,0.6121745223645121,0.048944066278636456,299.93062979967146,578.0534138440071
970,0,0,0,425,2,5,14,0.19722419138997793,0.08462062571197748,319.9190453264755,659.730225588228
971,0,0,1,403,41,3,27,0.24443748919293284,0.13247077818959951,290.8343744067333,511.0482736130138
972,0,0,0,246,19,6,19,0.48323641112074256,0.5905635331291705,287.55341360996636,575.5582597141181
973,0,0,0,370,27,6,21,0.042702050879597664,0.5714270058088005,257.84034081945015,557.5202861825005
974,0,1,0,77,7,4,25,0.9787284394260496,0.14397736149840057,347.0718923618932,729.9679801905327
975,0,0,1,158,19,2,24,0.48323641112074256,0.5905635331291705,301.69754829383345,615.251839033483
976,0,0,0,222,2,3,20,0.19722419138997793,0.08462062571197748,290.78227322429524,622.7681578342551
977,1,0,0,60,35,5,21,0.6349153537303209,0.31414990592747927,324.71998251610563,788.0875557368677
978,0,1,1,195,38,7,15,0.9087103542406112,0.1694229245185852,288.0157581542221,602.1905101387342
979,0,1,0,332,14,6,16,0.14216354000382125,0.6515949983149767,272.88492346956707,670.9900304627156
980,1,1,1,55,6,7,26,0.7426119421143085,0.6856354165356606,359.95297376186505,727.7177249135073
981,0,1,1,22,31,2,14,0.46977853984571993,0.7659584856592119,318.6881982944157,621.3066356545572
982,1,0,0,312,50,3,22,0.9892466596793383,0.7492987331934273,309.8944206171385,622.9746358358514
983,0,1,1,353,8,6,23,0.49811370903626084,0.8910799578297883,266.2308104499774,622.1034439658525
984,0,1,1,239,46,4,15,0.7385737628210336,0.10853192373178899,269.7036634599205,545.7852118108134
985,0,0,0,462,27,3,11,0.042702050879597664,0.5714270058088005,238.99185028132513,468.20405507036475
986,0,0,1,301,25,7,27,0.8063855252694339,0.0688752664718777,322.4699035681332,605.857296479474
987,1,0,1,391,14,4,24,0.14216354000382125,0.6515949983149767,272.0462458941993,612.0916390239834
988,1,1,1,124,28,3,18,0.6121745223645121,0.048944066278636456,239.02760789177364,496.197286314036
989,0,0,0,11,46,5,25,0.7385737628210336,0.10853192373178899,298.05286733676155,644.78455751168
990,0,0,0,191,34,6,11,0.5088973850943148,0.8422173084691167,285.1637012179625,657.8089115182943
991,0,0,1,474,33,2,23,0.8046367336064577,0.31251504993997514,300.3065292676211,613.5433370741974
992,1,0,0,341,34,3,16,0.5088973850943148,0.8422173084691167,299.9465946709694,623.3926841476059
993,0,1,1,470,39,5,22,0.7841161577962339,0.6968751777894795,325.29483963647317,669.7855823253576
994,1,0,1,360,29,7,33,0.5533483980689198,0.980351353995502,307.69445046439415,635.9893558737471
995,0,0,1,213,41,2,27,0.24443748919293284,0.13247077818959951,297.01796102738865,479.31325105047057
996,0,0,1,395,50,3,23,0.9892466596793383,0.7492987331934273,288.1535673738245,618.5982324550681
997,0,0,0,18,48,5,30,0.6061688305344433,0.4517896354664117,295.250963777901,687.7075477788927
998,1,0,1,162,31,3,23,0.46977853984571993,0.7659584856592119,292.0042450843355,578.4052254009089
999,0,1,0,36,41,6,20,0.24443748919293284,0.13247077818959951,254.32884355993858,596.1624730912297
1000,0,1,0,397,37,3,15,0.28013089881278574,0.967524380190298,312.9203443804161,603.5848159206247
1001,1,1,1,193,2,3,20,0.19722419138997793,0.08462062571197748,299.206384081429,655.4428632359145
1002,0,1,0,303,38,5,18,0.9087103542406112,0.1694229245185852,333.2309786098613,637.7984010784045
1003,0,1,0,47,33,7,27,0.8046367336064577,0.31251504993997514,311.12030423536254,660.0780816222756
1004,0,1,0,302,19,4,20,0.48323641112074256,0.5905635331291705,338.2483707485218,706.3020736505089
1005,0,1,1,193,2,3,20,0.19722419138997793,0.08462062571197748,320.31461311399073,627.0078413482967
1006,0,0,1,236,38,4,18,0.9087103542406112,0.1694229245185852,319.88869958181954,650.5217975301716
1007,0,0,0,169,39,3,31,0.7841161577962339,0.6968751777894795,297.99351601301714,527.9808939186498
1008,0,0,0,269,15,10,18,0.21112623764202,0.9238038510084152,273.62893729989855,564.3704879850806
1009,0,0,0,124,28,3,18,0.6121745223645121,0.048944066278636456,292.3269966211032,603.1772971412963
1010,0,0,0,226,21,9,24,0.9842240803409368,0.6037942769471556,354.6934576145978,806.2436190977171
1011,1,0,1,219,36,5,23,0.49425172130577266,0.7565638932865113,267.31150420199356,519.423052641227
1012,1,0,0,129,23,1,19,0.03834434738382697,0.6661178111098707,258.85579656269834,472.82516320258634
1013,0,0,0,307,7,7,27,0.9787284394260496,0.14397736149840057,216.05466061906964,462.1660229048119
1014,0,1,0,351,2,5,21,0.19722419138997793,0.08462062571197748,246.11071076840847,503.81039694729617
1015,0,0,1,387,43,12,24,0.11839594203047454,0.37822385248728096,252.72770828946094,520.6069999540396
1016,0,0,0,327,13,5,18,0.09574478422291577,0.2606025456916541,242.78578771123748,474.6881893443613
1017,1,0,0,494,41,3,24,0.24443748919293284,0.13247077818959951,297.99855900700624,634.0262836794592
1018,0,0,0,259,39,3,28,0.7841161577962339,0.6968751777894795,277.0037109226022,542.8179694993544
1019,1,0,0,489,18,5,26,0.8916374130640179,0.9109178960788995,381.23466089166106,758.2469247708987
1020,0,1,0,76,38,9,17,0.9087103542406112,0.1694229245185852,306.9693481934146,639.1109350827054
1021,0,0,1,275,1,5,12,0.774368490325287,0.06913358555175364,324.66327554789547,583.2710922200154
1022,0,0,0,91,32,3,18,0.39761656103655696,0.7758463725913316,266.0213510152858,622.5835974240508
1023,1,1,1,86,22,4,19,0.6013455470092595,0.32826394867151976,346.2144519696656,714.5089014628248
1024,1,0,0,176,17,10,21,0.03654719586484134,0.2661329871043563,267.58146182148346,502.58234807262943
1025,0,1,0,8,25,5,23,0.8063855252694339,0.0688752664718777,224.92013172941734,474.148337937405
1026,1,0,0,249,42,3,20,0.5309706551488489,0.07851310959085822,363.99682172449894,803.9615363577642
1027,0,0,1,118,31,6,19,0.46977853984571993,0.7659584856592119,281.4371521504029,603.1072418612633
1028,1,1,0,293,43,3,32,0.11839594203047454,0.37822385248728096,250.0560061045212,485.8970382954384
1029,0,0,0,205,26,5,20,0.26668567629531026,0.7934630094096065,256.78176391379964,575.72796984982
1030,0,0,1,210,49,6,20,0.5121942616533488,0.6461082133464515,224.4159356139271,500.7799863451041
1031,0,1,0,72,47,7,22,0.3773106967564672,0.7403151453472674,252.50861078045045,561.7263844270313
1032,0,1,0,470,39,5,22,0.7841161577962339,0.6968751777894795,307.45035775926334,690.5046653409835
1033,1,1,0,254,4,3,19,0.20132735022343695,0.74613202130422,257.3712572290362,468.29121461730267
1034,0,0,1,460,32,4,23,0.39761656103655696,0.7758463725913316,256.6965458126489,573.7518788270962
1035,0,1,0,299,8,4,18,0.49811370903626084,0.8910799578297883,246.1797561435961,495.3635858524057
1036,0,0,1,122,44,5,21,0.9833834334276617,0.5796247583348304,304.97932602248505,628.5704152514857
1037,1,1,1,453,19,6,23,0.48323641112074256,0.5905635331291705,289.6968021679511,553.7635836741438
1038,1,0,0,320,40,6,20,0.5589970224536955,0.8726507888641208,314.8526139245319,700.97073114698685
1039,1,0,0,344,50,7,16,0.9892466596793383,0.7492987331934273,308.1766207061364,618.4446624479918
1040,0,0,0,120,1,5,17,0.774368490325287,0.06913358555175364,304.3757711448972,664.435116730375
1041,0,0,0,430,31,2,20,0.46977853984571993,0.7659584856592119,249.5062048949326,532.65364183265
1042,0,0,1,224,9,6,12,0.013315835734829307,0.08963611628860235,257.81183248137677,525.233067002338
1043,1,1,0,111,31,6,19,0.46977853984571993,0.7659584856592119,300.3514214412031,595.6415776493861
1044,0,1,0,89,41,5,23,0.24443748919293284,0.13247077818959951,239.307360187734,489.795626956581
1045,0,1,0,419,15,5,23,0.21112623764202,0.9238038510084152,275.27439096098044,549.5398916687075
1046,1,1,0,169,39,3,31,0.7841161577962339,0.6968751777894795,367.79823801350403,682.6875619221292
1047,0,1,0,444,16,3,16,0.8112564436160028,0.26610612077638507,291.9090114480285,644.345134140086
1048,1,1,0,7,47,3,17,0.3773106967564672,0.7403151453472674,261.41343534270857,491.77265234431854
1049,1,1,1,498,31,5,13,0.46977853984571993,0.7659584856592119,297.77698888645534,599.0328023959489
1050,1,0,0,381,4,6,21,0.20132735022343695,0.74613202130422,317.9814509772264,619.866455929941
1051,1,1,0,228,9,9,21,0.013315835734829307,0.08963611628860235,324.5254492146233,630.1396563031152
1052,0,0,0,330,24,3,29,0.14149569114670157,0.8747874984983355,233.3149689134795,455.6200373669995
1053,0,1,1,215,33,8,15,0.8046367336064577,0.31251504993997514,266.04512567871853,663.2812053841774
1054,0,0,1,226,21,9,24,0.9842240803409368,0.6037942769471556,294.81112890795714,707.2059502025538
1055,1,0,0,446,29,5,22,0.5533483980689198,0.980351353995502,286.92672943279547,554.2845605427644
1056,0,1,0,167,21,6,21,0.9842240803409368,0.6037942769471556,286.91185482052936,657.8291035689612
1057,0,1,0,482,42,5,19,0.5309706551488489,0.07851310959085822,335.34851625695416,727.0981521699648
1058,1,0,0,18,48,5,30,0.6061688305344433,0.4517896354664117,303.581949330972,653.5566833216079
1059,0,0,0,144,19,5,21,0.48323641112074256,0.5905635331291705,311.4397805485172,633.042977897372
1060,1,0,0,181,37,7,22,0.28013089881278574,0.967524380190298,279.50041695807187,621.7608837765652
1061,0,1,0,233,47,3,19,0.3773106967564672,0.7403151453472674,313.4314168954511,584.2747941312401
1062,0,0,1,207,24,6,18,0.14149569114670157,0.8747874984983355,219.90723072879052,592.6728783204007
1063,0,0,0,75,25,3,13,0.8063855252694339,0.0688752664718777,300.4139282218177,665.1287823596986
1064,1,1,0,12,1,3,22,0.774368490325287,0.06913358555175364,328.23687278228306,523.5997759203462
1065,1,1,1,37,7,7,18,0.9787284394260496,0.14397736149840057,392.8482142291824,761.484343428606
1066,0,0,1,416,30,10,14,0.8535007652826607,0.9145373487845063,316.8062480911493,687.8144019520583
1067,0,1,0,44,29,3,19,0.5533483980689198,0.980351353995502,336.62724090329033,617.6166113102921
1068,0,0,1,213,41,2,27,0.24443748919293284,0.13247077818959951,251.38438087228323,639.5899846187658
1069,0,0,0,13,5,4,16,0.36124442727304995,0.0388791817240417,291.17523232536877,540.043781844357
1070,0,0,1,314,9,6,20,0.013315835734829307,0.08963611628860235,300.66843246349197,655.5164064023513
1071,1,1,0,384,7,4,21,0.9787284394260496,0.14397736149840057,365.1750622511261,740.328673223077
1072,0,0,0,81,43,4,20,0.11839594203047454,0.37822385248728096,232.91721758488396,526.8684226649247
1073,1,1,0,173,33,8,23,0.8046367336064577,0.31251504993997514,374.4008506071961,719.2624712463565
1074,0,0,0,361,8,4,20,0.49811370903626084,0.8910799578297883,253.73074678908006,558.971971272557
1075,0,1,0,330,24,3,29,0.14149569114670157,0.8747874984983355,294.5570467330266,663.7416474893541
1076,0,1,0,334,20,1,21,0.4666645280085504,0.9181476451922208,258.07891639466084,603.4953224596051
1077,0,0,0,429,29,7,24,0.5533483980689198,0.980351353995502,273.15916496895227,617.3997699684272
1078,0,0,0,189,1,9,26,0.774368490325287,0.06913358555175364,301.83584786738413,700.627740407337
1079,0,0,0,12,1,3,22,0.774368490325287,0.06913358555175364,253.94331471841053,470.02814509202443
1080,0,1,1,383,14,4,27,0.14216354000382125,0.6515949983149767,262.43106333656687,464.24665576850254
1081,0,0,1,30,47,1,23,0.3773106967564672,0.7403151453472674,269.1472294480128,548.6191289455472
1082,1,1,1,173,33,8,23,0.8046367336064577,0.31251504993997514,306.72480786552444,655.7289583197328
1083,0,0,0,63,47,5,28,0.3773106967564672,0.7403151453472674,317.8152561768674,613.4639006864207
1084,0,0,1,198,13,4,20,0.09574478422291577,0.2606025456916541,326.8684093149922,655.7138600914348
1085,0,0,0,358,1,1,29,0.774368490325287,0.06913358555175364,303.7741617887626,601.0371721071996
1086,0,1,0,89,41,5,23,0.24443748919293284,0.13247077818959951,243.4382278678069,481.9913872110504
1087,0,1,1,316,9,4,22,0.013315835734829307,0.08963611628860235,233.73248189208056,559.1884382404895
1088,0,1,1,206,8,5,13,0.49811370903626084,0.8910799578297883,272.5988497634851,558.553392715426
1089,1,0,0,200,35,6,19,0.6349153537303209,0.31414990592747927,330.3716826051596,720.2840532251882
1090,0,0,0,164,3,5,26,0.978013844229281,0.1299455715343356,328.6032108958706,528.9888913656489
1091,0,1,1,203,50,3,17,0.9892466596793383,0.7492987331934273,327.70749122222946,664.0877332437708
1092,1,0,0,117,39,8,23,0.7841161577962339,0.6968751777894795,322.0174882078518,624.4904172049901
1093,0,0,0,440,26,5,19,0.26668567629531026,0.7934630094096065,246.23056664484142,546.382380185029
1094,0,1,1,197,29,8,24,0.5533483980689198,0.980351353995502,290.91424170356623,581.4031940736384
1095,0,0,1,146,8,6,22,0.49811370903626084,0.8910799578297883,361.1334707598912,732.5774841845163
1096,0,0,0,419,15,5,23,0.21112623764202,0.9238038510084152,293.514972200287,583.4663300044847
1097,1,0,1,325,31,2,17,0.46977853984571993,0.7659584856592119,291.3920455499544,591.6199148218766
1098,0,0,0,70,25,7,23,0.8063855252694339,0.0688752664718777,285.6649961298885,562.4043984174701
1099,1,0,0,440,26,5,19,0.26668567629531026,0.7934630094096065,293.95878286770153,540.7488068727516
1100,1,1,0,226,21,9,24,0.9842240803409368,0.6037942769471556,357.64348793022094,711.1174494018217
1101,1,1,0,293,43,3,32,0.11839594203047454,0.37822385248728096,300.05095368989805,539.2589259373069
1102,0,0,1,387,43,12,24,0.11839594203047454,0.37822385248728096,253.6548611336951,505.8926315683422
1103,0,0,0,202,44,6,16,0.9833834334276617,0.5796247583348304,300.5762551071108,730.5017402783587
1104,0,1,0,391,14,4,24,0.14216354000382125,0.6515949983149767,258.65694938233366,479.1282704760631
1105,0,1,1,42,48,5,20,0.6061688305344433,0.4517896354664117,280.95655613327,597.7091233335444
1106,0,0,0,221,37,7,22,0.28013089881278574,0.967524380190298,225.03976990430562,497.6468946556094
1107,0,1,0,78,6,6,20,0.7426119421143085,0.6856354165356606,275.31354056863785,597.4329741986392
1108,1,0,0,346,41,8,26,0.24443748919293284,0.13247077818959951,342.30334376616605,689.1451980017686
1109,1,0,0,133,20,7,11,0.4666645280085504,0.9181476451922208,299.4929914174044,565.9588573478206
1110,0,0,0,489,18,5,26,0.8916374130640179,0.9109178960788995,260.8163332312462,530.2116791625299
1111,1,0,0,412,18,5,29,0.8916374130640179,0.9109178960788995,389.60089882551733,778.8829711583803
1112,0,0,1,455,50,3,19,0.9892466596793383,0.7492987331934273,292.0668808067811,570.2113430144256
1113,1,0,1,315,3,6,23,0.978013844229281,0.1299455715343356,314.4634095041912,614.1466978580551
1114,0,0,1,312,50,3,22,0.9892466596793383,0.7492987331934273,326.0169085969818,657.0640694788498
1115,0,0,0,325,31,2,17,0.46977853984571993,0.7659584856592119,268.3417169752517,563.5434534640929
1116,0,0,0,15,37,6,21,0.28013089881278574,0.967524380190298,272.02802827412853,578.2836511358287
1117,0,1,0,368,14,2,14,0.14216354000382125,0.6515949983149767,257.19324500467616,607.4376606532976
1118,1,0,1,2,8,3,15,0.49811370903626084,0.8910799578297883,336.9616305637908,672.1359918355319
