"id","group","date","age","item","resp"
J12456,Study 2 - Frame primed by symptom,1649866517,21.6,grit_finish,2
J12456,Study 2 - Frame primed by symptom,1649866517,21.6,grit_diligent,3
J12456,Study 2 - Frame primed by symptom,1649866517,21.6,grit_focus,1
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_finish,3
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_interest,2
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_goals,4
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_setbacks,3
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_hardworking,3
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_focus,4
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_new_projects,5
W44699,Study 2 - Frame primed by symptom,1649891766,21.6,grit_diligent,4
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_hardworking,3
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_goals,3
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_finish,3
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_interest,2
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_focus,4
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_setbacks,2
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_new_projects,4
F17257,Study 2 - Frame primed by symptom,1650567107,21.6,grit_diligent,4
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_goals,4
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_focus,3
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_new_projects,4
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_diligent,2
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_interest,4
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_setbacks,3
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_hardworking,1
Y073753,Study 1 - Symptom primed by Frame,1631622394,21.7,grit_finish,2
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_new_projects,4
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_diligent,5
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_interest,4
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_focus,5
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_finish,5
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_setbacks,1
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_goals,5
V093293,Study 1 - Symptom primed by Frame,1631701765,21.7,grit_hardworking,5
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_hardworking,5
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_setbacks,1
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_finish,5
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_goals,4
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_interest,1
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_focus,5
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_new_projects,1
E092652,Study 1 - Symptom primed by Frame,1631705593,21.7,grit_diligent,5
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_goals,3
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_interest,2
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_focus,3
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_setbacks,3
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_diligent,5
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_hardworking,4
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_finish,4
X061356,Study 1 - Symptom primed by Frame,1632230239,21.7,grit_new_projects,3
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_diligent,3
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_goals,5
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_new_projects,4
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_hardworking,5
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_setbacks,3
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_focus,3
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_finish,2
W095834,Study 1 - Symptom primed by Frame,1633544494,21.7,grit_interest,3
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_focus,2
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_hardworking,5
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_finish,3
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_new_projects,2
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_diligent,4
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_setbacks,1
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_goals,1
M020809,Study 1 - Symptom primed by Frame,1636056388,21.7,grit_interest,1
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_setbacks,5
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_new_projects,4
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_focus,4
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_hardworking,5
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_finish,5
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_diligent,5
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_interest,2
D35053,Study 2 - Frame primed by symptom,1650227068,21.7,grit_goals,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_diligent,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_new_projects,2
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_hardworking,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_focus,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_finish,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_interest,2
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_setbacks,4
Q043848,Study 1 - Symptom primed by Frame,1631584166,21.8,grit_goals,2
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_focus,2
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_hardworking,2
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_interest,2
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_diligent,2
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_goals,4
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_new_projects,4
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_setbacks,4
V097972,Study 1 - Symptom primed by Frame,1631607945,21.8,grit_finish,1
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_setbacks,1
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_focus,2
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_new_projects,5
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_goals,5
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_interest,2
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_diligent,3
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_hardworking,3
I083627,Study 1 - Symptom primed by Frame,1631648011,21.8,grit_finish,1
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_interest,2
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_finish,4
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_hardworking,4
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_setbacks,3
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_diligent,3
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_goals,3
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_focus,3
C043330,Study 1 - Symptom primed by Frame,1631693275,21.8,grit_new_projects,3
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_focus,4
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_diligent,5
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_new_projects,3
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_hardworking,5
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_goals,4
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_finish,4
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_setbacks,3
E017041,Study 1 - Symptom primed by Frame,1631717247,21.8,grit_interest,4
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_new_projects,3
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_focus,5
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_interest,4
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_hardworking,5
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_finish,4
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_setbacks,3
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_diligent,5
Q096469,Study 1 - Symptom primed by Frame,1633464137,21.8,grit_goals,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_focus,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_new_projects,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_goals,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_interest,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_diligent,4
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_setbacks,2
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_finish,5
H059542,Study 1 - Symptom primed by Frame,1633469214,21.8,grit_hardworking,5
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_new_projects,4
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_setbacks,3
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_interest,1
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_focus,2
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_finish,3
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_diligent,3
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_goals,4
P013707,Study 1 - Symptom primed by Frame,1633478106,21.8,grit_hardworking,5
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_hardworking,5
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_new_projects,4
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_interest,4
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_finish,4
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_goals,3
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_focus,4
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_diligent,4
W057785,Study 1 - Symptom primed by Frame,1633486808,21.8,grit_setbacks,4
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_goals,5
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_setbacks,3
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_new_projects,4
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_focus,2
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_diligent,4
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_hardworking,4
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_finish,2
Z060465,Study 1 - Symptom primed by Frame,1636144517,21.8,grit_interest,2
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_setbacks,2
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_new_projects,2
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_interest,1
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_hardworking,3
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_goals,2
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_focus,1
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_diligent,2
H57627,Study 2 - Frame primed by symptom,1649759506,21.8,grit_finish,1
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_new_projects,2
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_focus,1
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_setbacks,3
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_finish,1
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_interest,1
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_goals,5
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_hardworking,4
J42572,Study 2 - Frame primed by symptom,1649955839,21.8,grit_diligent,2
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_focus,2
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_setbacks,3
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_hardworking,5
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_interest,1
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_finish,4
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_new_projects,3
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_goals,3
B02040,Study 2 - Frame primed by symptom,1650270317,21.8,grit_diligent,5
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_finish,4
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_new_projects,5
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_goals,5
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_setbacks,1
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_focus,2
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_interest,3
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_hardworking,4
U102688,Study 1 - Symptom primed by Frame,1631659046,21.9,grit_diligent,4
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_interest,4
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_hardworking,5
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_focus,4
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_finish,5
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_setbacks,2
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_new_projects,4
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_diligent,2
Q115964,Study 1 - Symptom primed by Frame,1633508697,21.9,grit_goals,4
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_goals,5
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_finish,4
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_interest,4
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_diligent,5
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_new_projects,4
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_hardworking,1
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_focus,5
N066026,Study 1 - Symptom primed by Frame,1633526322,21.9,grit_setbacks,5
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_hardworking,3
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_setbacks,5
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_goals,3
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_new_projects,4
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_finish,4
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_focus,4
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_diligent,3
J036407,Study 1 - Symptom primed by Frame,1633710573,21.9,grit_interest,3
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_goals,1
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_focus,1
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_hardworking,5
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_diligent,5
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_new_projects,1
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_finish,4
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_interest,1
J120919,Study 1 - Symptom primed by Frame,1633715242,21.9,grit_setbacks,3
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_finish,4
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_goals,3
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_focus,4
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_interest,2
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_hardworking,4
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_new_projects,3
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_setbacks,3
I032119,Study 1 - Symptom primed by Frame,1634505321,21.9,grit_diligent,4
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_goals,5
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_hardworking,1
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_interest,2
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_diligent,2
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_finish,1
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_focus,1
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_setbacks,1
T080692,Study 1 - Symptom primed by Frame,1635238038,21.9,grit_new_projects,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_setbacks,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_interest,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_focus,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_goals,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_diligent,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_finish,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_new_projects,4
T042622,Study 1 - Symptom primed by Frame,1636102741,21.9,grit_hardworking,5
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_focus,1
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_finish,3
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_new_projects,3
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_goals,1
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_hardworking,5
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_interest,1
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_diligent,1
J008934,Study 1 - Symptom primed by Frame,1636108179,21.9,grit_setbacks,5
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_finish,3
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_setbacks,5
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_diligent,2
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_hardworking,3
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_interest,1
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_new_projects,3
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_focus,1
N38023,Study 2 - Frame primed by symptom,1649974936,21.9,grit_goals,2
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_new_projects,2
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_diligent,3
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_finish,3
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_interest,1
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_goals,3
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_focus,1
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_setbacks,2
J117043,Study 1 - Symptom primed by Frame,1631648711,22,grit_hardworking,5
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_interest,1
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_diligent,4
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_setbacks,2
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_hardworking,4
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_focus,1
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_new_projects,1
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_finish,5
V013714,Study 1 - Symptom primed by Frame,1631655711,22,grit_goals,1
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_finish,3
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_diligent,5
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_hardworking,3
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_goals,4
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_focus,2
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_new_projects,3
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_setbacks,3
V074034,Study 1 - Symptom primed by Frame,1633465378,22,grit_interest,2
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_goals,1
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_new_projects,2
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_focus,1
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_interest,1
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_hardworking,1
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_finish,2
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_setbacks,2
M033204,Study 1 - Symptom primed by Frame,1633477980,22,grit_diligent,3
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_goals,2
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_new_projects,1
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_focus,1
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_interest,1
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_finish,1
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_diligent,3
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_hardworking,5
F089324,Study 1 - Symptom primed by Frame,1633970571,22,grit_setbacks,3
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_finish,1
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_setbacks,5
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_new_projects,3
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_diligent,1
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_hardworking,5
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_goals,1
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_focus,1
N079514,Study 1 - Symptom primed by Frame,1636017476,22,grit_interest,1
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_interest,2
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_hardworking,1
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_diligent,2
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_new_projects,3
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_setbacks,2
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_focus,3
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_finish,2
K35007,Study 2 - Frame primed by symptom,1649877702,22,grit_goals,3
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_diligent,5
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_interest,1
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_new_projects,3
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_hardworking,5
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_setbacks,3
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_focus,2
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_finish,5
B21269,Study 2 - Frame primed by symptom,1650272359,22,grit_goals,3
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_diligent,2
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_setbacks,1
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_finish,2
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_new_projects,2
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_goals,2
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_interest,1
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_hardworking,4
F02476,Study 2 - Frame primed by symptom,1651930172,22,grit_focus,1
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_setbacks,2
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_new_projects,4
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_diligent,2
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_goals,3
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_finish,2
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_interest,2
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_focus,3
O118683,Study 1 - Symptom primed by Frame,1633107139,22.1,grit_hardworking,2
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_diligent,4
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_finish,2
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_new_projects,3
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_hardworking,3
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_focus,2
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_interest,2
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_setbacks,2
H13981,Study 2 - Frame primed by symptom,1649792802,22.1,grit_goals,3
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_diligent,4
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_goals,4
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_hardworking,4
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_focus,3
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_new_projects,3
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_setbacks,3
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_interest,3
P39790,Study 2 - Frame primed by symptom,1650382025,22.1,grit_finish,3
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_setbacks,4
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_diligent,4
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_finish,4
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_new_projects,3
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_interest,4
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_focus,3
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_hardworking,4
B067164,Study 1 - Symptom primed by Frame,1631629887,22.2,grit_goals,3
S097575,Study 1 - Symptom primed by Frame,1631656535,22.2,grit_finish,3
S097575,Study 1 - Symptom primed by Frame,1631656535,22.2,grit_setbacks,2
